analysis_completed,classification,downloadable,file_type,first_seen,image,inquest_alerts,inquest_ml_score,last_inquest_featext,len_code,len_context,len_metadata,len_ocr,mime_type,num_iocs,sha256,size,subcategory,subcategory_url,vt_positives,vt_weight
True,MALICIOUS,True,XLS,2022-04-13T10:53:47,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:57:07,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,26631ba9a7a1864c0794eeeccbc02ccdd50f5db42ff7fc745b32de95ff28c257,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,6.0,2.0
True,MALICIOUS,True,XLS,2022-04-13T10:53:46,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:56:24,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,d5bd87c7f823e8ccc66454d88afde3005923f8a0c3419dcd4789310f8f0ff5d9,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,2.0
True,UNKNOWN,False,XLS,2022-04-13T10:53:32,False,"[{'category': 'info', 'description': 'Detected macro logic designed to hide a sheet within the current, or another spreadsheet. This technique is not necessarily indicative of malicious behavior as hidden sheets have legitimate uses.', 'reference': 'https://inquest.net/blog/2019/01/29/Carving-Sneaky-XLM-Files', 'title': 'Excel Macro Manipulates Hidden Sheets'}]",,2022-04-13T10:54:03,31555,1382,1449,0,application/vnd.ms-excel,1,3f2f19f0857567ec5616a015ecf37cd4e7bbcba344637db735f12c103efecc4d,57856,macro_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/macro_hunter.rule,0.0,0.0
True,UNKNOWN,False,XLS,2022-04-13T10:53:31,False,[],0.0,2022-04-13T10:54:04,16525,26960,2208,0,application/vnd.ms-excel,23,95d220a9e89c57051399384efdb3b45146acc7c2ac455e4aeec47e123603c968,245248,macro_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/macro_hunter.rule,0.0,0.0
True,MALICIOUS,True,DOC,2022-04-13T10:53:30,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'An InQuest machine-learning model classified this macro as potentially malicious.', 'reference': None, 'title': 'InQuest TF/IDF Classifier'}, {'category': 'suspicious', 'description': 'Detected macro logic that will load additional functionality from Dynamically Linked Libraries (DLLs). While not explicitly malicious, this is a common tactic for accessing APIs that are not otherwised exposed via Visual Basic for Applications (VBA).', 'reference': None, 'title': 'Macro with DLL Reference'}, {'category': 'info', 'description': 'Detected a macro with a suspicious string. Suspicious strings include privileged function calls, obfuscations, odd registry keys, etc...', 'reference': None, 'title': 'Macro Contains Suspicious String'}]",0.99,2022-04-13T10:54:11,14569,21,0,0,application/vnd.openxmlformats-officedocument.wordprocessingml.document,61,41846e345c4a662e56f7b5244e6a0108ef64b7a1f0da7c5d9c8293a39a00aa7e,31534,macro_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/macro_hunter.rule,23.0,8.600000381469727
True,MALICIOUS,True,XLS,2022-04-13T10:53:30,False,"[{'category': 'info', 'description': 'Detected macro logic that can write data to the file system.', 'reference': None, 'title': 'Macro with File System Write'}, {'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected macro logic that will load additional functionality from Dynamically Linked Libraries (DLLs). While not explicitly malicious, this is a common tactic for accessing APIs that are not otherwised exposed via Visual Basic for Applications (VBA).', 'reference': None, 'title': 'Macro with DLL Reference'}, {'category': 'suspicious', 'description': 'This file contains an image with an Adobe XMP GUID that InQuest tracks as suspicious.', 'reference': 'https://inquest.net/blog/2019/09/30/Adobe-XMP-Tales-of-an-Overlooked-Anchor', 'title': 'Suspicious XMP Identifier'}]",0.0,2022-04-13T10:54:35,686469,35442,5234,0,application/vnd.ms-excel,104,5dca89fb5d8ef9bef20cc8c16e217285ae1c49bd15d5e307999504361251ef90,1142272,macro_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/macro_hunter.rule,8.0,1.7000000476837158
True,MALICIOUS,True,XLS,2022-04-13T10:38:11,False,"[{'category': 'info', 'description': 'Detected macro logic that can write data to the file system.', 'reference': None, 'title': 'Macro with File System Write'}, {'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected macro logic that will load additional functionality from Dynamically Linked Libraries (DLLs). While not explicitly malicious, this is a common tactic for accessing APIs that are not otherwised exposed via Visual Basic for Applications (VBA).', 'reference': None, 'title': 'Macro with DLL Reference'}, {'category': 'suspicious', 'description': 'This file contains an image with an Adobe XMP GUID that InQuest tracks as suspicious.', 'reference': 'https://inquest.net/blog/2019/09/30/Adobe-XMP-Tales-of-an-Overlooked-Anchor', 'title': 'Suspicious XMP Identifier'}]",0.0,2022-04-13T10:40:26,684267,35606,5221,0,application/vnd.ms-excel,0,a75bd2a0deceb71884eb8f21b45e41ab17f2eec4b534e0fe7378b42ffe33b49b,1132544,macro_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/macro_hunter.rule,8.0,2.700000047683716
True,UNKNOWN,False,DOC,2022-04-13T10:37:32,False,"[{'category': 'info', 'description': 'Document contains between one and three pages of content. Most malicious documents are sparse in page count.', 'reference': None, 'title': 'Document With Few Pages'}]",,2022-04-13T10:39:52,0,1852,1766,0,application/msword,26,cca748dd5a46dc44b15dd17b7e5f46d2aa2852312999b9e93ae6fb294754fa95,101888,keyword_hunter,,0.0,0.0
True,UNKNOWN,False,MSG,2022-04-13T10:37:28,False,[],,2022-04-13T10:38:48,0,0,2091,29,application/vnd.ms-outlook,59,b44fcd6fdd5bfaa99ccaaf5bc37732022b3cb1e485821c0b891ffda70d8c3181,155136,keyword_hunter,,0.0,0.0
True,UNKNOWN,False,XLS,2022-04-13T10:37:12,False,[],,2022-04-13T10:38:05,145527,16193,1579,0,application/vnd.ms-excel,0,c00469f71c897f7a6fe5f64110424e4bbfd9beb1639f5d3888eebdfba9bdd28f,94720,excel40_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/excel40_hunter.rule,0.0,0.0
True,UNKNOWN,False,DOC,2022-04-13T10:37:11,False,[],,2022-04-13T10:38:20,0,55848,6420,0,application/msword,0,630246f757a87694cdc1b50207d7528f62eb453368963eed9a8a2bb858de6096,2637312,excel40_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/excel40_hunter.rule,0.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T10:37:09,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:41:20,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,f582eb1a34b7f38b79e4442af528011839e747715b988386426513ed1f8d2353,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,6.0,2.0
True,MALICIOUS,True,XLS,2022-04-13T10:37:09,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:40:57,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,89f0bcef93c62cdab74cd0c94291fc4b257171084120a4cab69191c383c85328,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,6.0,2.0
True,MALICIOUS,True,XLS,2022-04-13T10:37:08,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:40:17,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,cbdf6222d3ab4ec2d342db29517ea09b2885fa56395bcc3f7cb573ca6b9882be,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,6.0,2.0
True,UNKNOWN,False,XLS,2022-04-13T10:37:05,False,[],,2022-04-13T10:37:39,194747,15497,4250,74,application/vnd.ms-excel,0,6cc18b17725f6108b91463ab493b865c462a4b926abee212a39fd68a35c0801f,337408,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,0.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T10:37:04,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:40:32,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,17e9f6bc59bc91497cdba6c5674ea809bc00dff4fdb12f45d5798e1e0a9063a6,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,6.0,2.0
True,UNKNOWN,False,DOC,2022-04-13T10:37:04,False,"[{'category': 'info', 'description': 'Document contains between one and three pages of content. Most malicious documents are sparse in page count.', 'reference': None, 'title': 'Document With Few Pages'}]",,2022-04-13T10:37:48,0,2376,1976,0,application/msword,23,4c4474122a0a30ef84d7fd4b932eaebcab912dbac8fc376027ba8e516ff6ad36,48128,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,1.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T10:37:02,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:40:16,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,2eeeb83bce566f2076dd8423d0b6c673bb0e113aae116a4c2625d5a93367d8b1,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,6.0,2.0
True,UNKNOWN,False,DOC,2022-04-13T10:36:59,False,"[{'category': 'info', 'description': 'Document contains between one and three pages of content. Most malicious documents are sparse in page count.', 'reference': None, 'title': 'Document With Few Pages'}]",,2022-04-13T10:37:42,0,1152,1855,0,application/msword,7,cb436703cff4e5a102b6b752505efa629602bb02330509b90c8a1b6d1751915a,29696,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,1.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T10:36:58,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:40:31,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,3c6f131c9f91d6b306aaa230bd589f35b56c87dac7f7946b31e1cafeb0179640,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,2.0
True,MALICIOUS,True,XLS,2022-04-13T10:36:57,False,"[{'category': 'info', 'description': 'Document contains less than 1 kilobyte of semantic information.', 'reference': None, 'title': 'Document With Minimal Content'}, {'category': 'info', 'description': 'Detected macro logic designed to hide a sheet within the current, or another spreadsheet. This technique is not necessarily indicative of malicious behavior as hidden sheets have legitimate uses.', 'reference': 'https://inquest.net/blog/2019/01/29/Carving-Sneaky-XLM-Files', 'title': 'Excel Macro Manipulates Hidden Sheets'}]",,2022-04-13T10:38:06,0,137,20,50,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,daa07f8e172d4224a65e00ccd778278d23a28e7545a9e4d82b900f0159411a86,344524,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,30.0,12.600000381469727
True,MALICIOUS,True,XLS,2022-04-13T10:36:57,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}]",0.0,2022-04-13T10:37:40,2826,37,1298,0,application/vnd.ms-excel,7,9828d2ee777a6b1a347b9863ea48f63b083df3933c870787ac2e13319bf99a16,75776,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,14.0,2.200000047683716
True,MALICIOUS,True,XLS,2022-04-13T10:36:56,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:39:34,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,a4d4911f56cc23c282ec6750880ae5a97c5f198725dc1d440e92835826c2ef6b,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,2.0
True,MALICIOUS,True,XLS,2022-04-13T10:36:56,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:39:47,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,8217d93f280c988749432b3bf895dcfb4a42aacdfa1252987688c597842b3176,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,2.0
True,MALICIOUS,True,XLS,2022-04-13T10:36:55,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:40:19,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,1842e74ef135aca60c1c7cf8ab55c4b2e09193fd766d94ca10adb067da4ac36a,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,6.0,2.0
True,UNKNOWN,False,XLS,2022-04-13T10:36:51,False,[],0.0,2022-04-13T10:37:20,16525,33388,2208,0,application/vnd.ms-excel,22,fd0f8a43284a8561a5ff6722de4df569893934e7cbaef185201fab27c466d1ea,251392,macro_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/macro_hunter.rule,0.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T10:36:50,False,"[{'category': 'info', 'description': 'Detected macro logic that can write data to the file system.', 'reference': None, 'title': 'Macro with File System Write'}, {'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected macro logic that will load additional functionality from Dynamically Linked Libraries (DLLs). While not explicitly malicious, this is a common tactic for accessing APIs that are not otherwised exposed via Visual Basic for Applications (VBA).', 'reference': None, 'title': 'Macro with DLL Reference'}, {'category': 'suspicious', 'description': 'This file contains an image with an Adobe XMP GUID that InQuest tracks as suspicious.', 'reference': 'https://inquest.net/blog/2019/09/30/Adobe-XMP-Tales-of-an-Overlooked-Anchor', 'title': 'Suspicious XMP Identifier'}]",0.0,2022-04-13T10:38:12,689603,35925,5221,0,application/vnd.ms-excel,102,f866761867cd3f4c73bd20a4a55858838b76b125018cf12707bb045184952841,1513984,macro_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/macro_hunter.rule,8.0,2.700000047683716
True,MALICIOUS,True,XLS,2022-04-13T10:36:49,False,"[{'category': 'info', 'description': 'Detected macro logic that can write data to the file system.', 'reference': None, 'title': 'Macro with File System Write'}, {'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'suspicious', 'description': 'Detected macro logic that will load additional functionality from Dynamically Linked Libraries (DLLs). While not explicitly malicious, this is a common tactic for accessing APIs that are not otherwised exposed via Visual Basic for Applications (VBA).', 'reference': None, 'title': 'Macro with DLL Reference'}, {'category': 'suspicious', 'description': 'This file contains an image with an Adobe XMP GUID that InQuest tracks as suspicious.', 'reference': 'https://inquest.net/blog/2019/09/30/Adobe-XMP-Tales-of-an-Overlooked-Anchor', 'title': 'Suspicious XMP Identifier'}]",0.0,2022-04-13T10:37:46,684768,35442,5221,0,application/vnd.ms-excel,105,0d784c03f1aa6fd2b2b48e2aff43cc6553edf71b0bdbf852b2664b71e70f2da4,1234944,macro_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/macro_hunter.rule,8.0,1.7000000476837158
True,MALICIOUS,True,XLS,2022-04-13T10:22:54,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}]",0.0,2022-04-13T10:23:30,2503,0,1298,0,application/vnd.ms-excel,6,8b7ddd37910164ab6e579ffb9eec6fbc45bf49cb74e157b61e9b7a96d157b580,75776,cracked,,,
True,MALICIOUS,True,OLE,2022-04-13T10:20:57,False,"[{'category': 'info', 'description': 'Detected macro logic that can write data to the file system.', 'reference': None, 'title': 'Macro with File System Write'}, {'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'An InQuest machine-learning model classified this macro as potentially malicious.', 'reference': None, 'title': 'InQuest TF/IDF Classifier'}, {'category': 'info', 'description': 'Detected a macro with a suspicious string. Suspicious strings include privileged function calls, obfuscations, odd registry keys, etc...', 'reference': None, 'title': 'Macro Contains Suspicious String'}]",0.98,2022-04-13T10:21:40,5842,0,507,0,application/cdfv2,15,7c192f104a5373e9a7fa2722df22d5511a4b70bf52273eaab2185ee60f74b5bb,11264,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,25.0,7.900000095367432
True,MALICIOUS,True,XLS,2022-04-13T10:20:57,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:23:51,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,e7a088c4744e927fd95103da9131fbbd30a1b96e05589a16ddb92d1b8d9db683,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,5.0,2.0
True,UNKNOWN,False,DOC,2022-04-13T10:20:56,False,"[{'category': 'info', 'description': 'Document contains between one and three pages of content. Most malicious documents are sparse in page count.', 'reference': None, 'title': 'Document With Few Pages'}]",,2022-04-13T10:21:38,0,1534,1880,0,application/msword,0,418941e55ed5e2bb1a492e1cdaf24f38b063be06e16dd9c845a2ef61d021c118,30720,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,1.0,0.0
True,MALICIOUS,True,OLE,2022-04-13T10:20:56,False,[],,2022-04-13T10:21:41,221,0,507,0,application/cdfv2,5,b858178806ebb542e3d4f304a3b413a538ac0cf405cb0fdd9e7417ec0e29f6c6,20480,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,9.0,1.5
True,MALICIOUS,True,DOC,2022-04-13T10:20:56,False,[],,2022-04-13T10:22:02,221,21,0,0,application/vnd.openxmlformats-officedocument.wordprocessingml.document,47,9c344c5e2fc5262ac9211e7644cd0569c1eacd43e187e26a95ca39ae3f4a5543,18123,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,10.0,2.200000047683716
True,MALICIOUS,True,XLS,2022-04-13T10:20:55,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:23:29,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,507d75c682dc9343024762a464588c32e0985bb00b1118fd6ad88f326202ec9e,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,6.0,2.0
True,MALICIOUS,True,XLS,2022-04-13T10:20:54,False,"[{'category': 'info', 'description': 'Document contains less than 1 kilobyte of semantic information.', 'reference': None, 'title': 'Document With Minimal Content'}]",,2022-04-13T10:22:27,0,137,0,0,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,c55abaa0a54ee1842addb456ffda12d27f83c24962ae1e3696d848f911c14469,1088744,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,30.0,15.199999809265137
True,UNKNOWN,False,XLS,2022-04-13T10:20:53,False,[],,2022-04-13T10:21:36,0,118926,1249,0,application/vnd.ms-excel,0,c202965b1a0cb58bc760e593af5c517ab0719d2018b6b27eb90a05196892adfd,218112,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,0.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T10:20:53,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}]",0.0,2022-04-13T10:22:02,2826,37,1298,0,application/vnd.ms-excel,7,88782e1b2692e7f4506669811c009bdceca20a2a7bdd48d6d11bc8e048f7ca62,75776,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,11.0,2.200000047683716
True,MALICIOUS,True,OLE,2022-04-13T10:20:52,False,"[{'category': 'info', 'description': 'Detected macro logic that can write data to the file system.', 'reference': None, 'title': 'Macro with File System Write'}, {'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'An InQuest machine-learning model classified this macro as potentially malicious.', 'reference': None, 'title': 'InQuest TF/IDF Classifier'}, {'category': 'malicious', 'description': 'Detected heuristics indicative of a Metasploit generated macro.', 'reference': None, 'title': 'Metasploit Macro Exploit IOCs'}, {'category': 'suspicious', 'description': 'Detected macro logic that will load additional functionality from Dynamically Linked Libraries (DLLs). While not explicitly malicious, this is a common tactic for accessing APIs that are not otherwised exposed via Visual Basic for Applications (VBA).', 'reference': None, 'title': 'Macro with DLL Reference'}, {'category': 'info', 'description': 'Detected a macro with a suspicious string. Suspicious strings include privileged function calls, obfuscations, odd registry keys, etc...', 'reference': None, 'title': 'Macro Contains Suspicious String'}]",0.99,2022-04-13T10:21:36,5737,0,507,0,application/cdfv2,0,e1041aa9aef674441aa4a9df7b4113332944953d8b461f9782bb444d70aa632b,28160,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,32.0,10.899999618530273
True,UNKNOWN,False,XLS,2022-04-13T10:20:52,False,[],,2022-04-13T10:21:38,342,82293,1249,0,application/vnd.ms-excel,0,b717b353e826681fdf277526c2156868075ff6498ae9e61bda3b7bbdde8f6831,160256,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,0.0,0.0
True,MALICIOUS,True,XLS,2022-04-13T10:20:51,False,"[{'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'Detected a document that appears to social engineer the user into activating embedded logic.', 'reference': None, 'title': 'Macro Execution Coercion'}]",,2022-04-13T10:23:54,0,0,20,550,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,0,e8e51117944cc6aeb7f1aefcba60a604e315fcc000de1406dc6ca00b83cae5ae,1057585,maldoc_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/maldoc_hunter.rule,6.0,2.0
True,MALICIOUS,True,PPT,2022-04-13T10:20:46,False,"[{'category': 'info', 'description': 'Detected macro logic that can write data to the file system.', 'reference': None, 'title': 'Macro with File System Write'}, {'category': 'info', 'description': 'Detected macro logic that will automatically execute on document open. Most malware contains some execution hook.', 'reference': None, 'title': 'Macro with Startup Hook'}, {'category': 'malicious', 'description': 'An InQuest machine-learning model classified this macro as potentially malicious.', 'reference': None, 'title': 'InQuest TF/IDF Classifier'}, {'category': 'info', 'description': 'Detected a macro with a suspicious string. Suspicious strings include privileged function calls, obfuscations, odd registry keys, etc...', 'reference': None, 'title': 'Macro Contains Suspicious String'}]",0.98,2022-04-13T10:22:01,5839,0,20,28,application/vnd.openxmlformats-officedocument.presentationml.presentation,45,d7737421ae4c210806d9479383064930d572339161658259ea3bdd713e015a84,42658,macro_hunter,https://github.com/InQuest/yara-rules/blob/master/labs.inquest.net/macro_hunter.rule,21.0,6.900000095367432
